Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
26,2007-11-13,50.645992279052734,51.66505776839079,48.70491348491256,50.30630524524928,43830531
27,2007-11-14,49.982791900634766,52.24738381751477,49.72397876309187,51.53565317418142,36738579
28,2007-11-15,50.823917388916016,51.71357833230089,49.86955207629606,50.92096955484181,29242252
29,2007-11-16,50.46806335449219,51.616533254301935,49.88573706568886,50.59746773380588,18895294
30,2007-11-19,52.2959098815918,54.1884625744143,51.228318305090724,51.61653142930581,40716718
31,2007-11-20,51.48712158203125,53.54143062190732,50.85626928883412,52.08562168800057,26342171
32,2007-11-21,47.475582122802734,52.10181979600525,46.32710746412013,51.79448484436031,26814499
33,2007-11-22,45.841819763183594,48.882846610027244,43.85221494720686,46.974115686349094,34096185
34,2007-11-23,48.882843017578125,49.1740039274089,46.132977304053334,48.85049083027977,27664090
35,2007-11-26,49.27106475830078,50.694521758184834,48.882851606293116,50.694521758184834,20159123
36,2007-11-27,48.057884216308594,50.11219335595317,47.55644064766986,50.11219335595317,20573198
37,2007-11-28,47.34614562988281,49.33575444432481,47.022632572305476,49.109293548850005,16435311
38,2007-11-29,46.06827163696289,48.7857804401813,45.46977160348626,48.526971749561135,25530967
39,2007-11-30,47.847599029541016,48.13875993741204,46.262385741863504,46.90941193176675,18437721
40,2007-12-03,48.52698516845703,49.12548536743358,48.05788935057404,48.42992859169096,16851227
41,2007-12-04,47.896121978759766,49.254878643722,47.54025672003852,48.85048730152216,14008727
42,2007-12-05,49.80485916137695,49.98279402373219,47.87995858302238,47.97701077126861,27725290
43,2007-12-06,48.882843017578125,51.64887824286127,48.25199072300544,50.888621587022385,24104710
44,2007-12-07,48.67255401611328,49.88572808104569,47.79907132211816,49.19017582806985,11742386
45,2007-12-10,48.7210807800293,49.319576429492244,48.09022855911895,49.1416460020184,8330010
46,2007-12-11,48.4946174621582,49.4328044098584,48.25198267975678,49.157817445551494,11685950
47,2007-12-12,48.46227264404297,48.89901619631353,47.556437740607606,47.87995083296697,16342131
48,2007-12-13,47.65349578857422,49.17400926530553,47.47556532100952,48.52698300081181,14620172
49,2007-12-14,47.18439483642578,47.928477592054016,46.94176001375016,47.49173403365245,10991851
50,2007-12-17,44.33748245239258,47.71819615508278,43.67427795433336,47.45938303830577,19355678
51,2007-12-18,44.14337921142578,45.61536226751016,42.768448343769535,43.8360399681903,21607783
52,2007-12-19,43.334590911865234,45.955047937900126,42.962551718991826,45.56683045703299,19526912
53,2007-12-20,42.89784622192383,44.25660298152633,42.703737486562446,43.90073769801832,17105204
54,2007-12-24,44.20807647705078,44.90362874992519,43.18900672301207,43.54487200315835,16711519
55,2007-12-26,45.55065155029297,46.10062552308345,44.450707992638826,44.450707992638826,20930094
56,2007-12-27,45.87416458129883,47.13586467249687,45.48594714342551,46.48883853465923,44565277
57,2007-12-28,46.23003005981445,46.424138779696335,45.29183864503983,45.77710825078111,18354518
58,2007-12-31,46.56970977783203,46.84469672252243,46.00356199261552,46.58588806159391,11982308
59,2008-01-01,47.42702865600586,47.863772205170164,46.375611113315955,46.81235466248026,16687746
60,2008-01-02,47.1682243347168,47.78289838552361,46.47267200385836,47.42703307571097,13437280
61,2008-01-03,49.109291076660156,49.30339977902036,46.31090414707388,46.877051969334026,31815218
62,2008-01-04,48.850486755371094,50.46805210608601,48.526973685228114,49.82102596580005,28011310
63,2008-01-07,48.446102142333984,49.562219756495736,47.92848028067048,48.54315432167763,15858063
64,2008-01-08,46.79617691040039,49.173998804148276,46.23002904940931,48.49462049337363,13282666
65,2008-01-09,46.05208969116211,47.054980966477935,45.938859252542755,46.844698373571305,13113527
66,2008-01-10,44.9521598815918,47.55644320720231,44.644820653351026,46.26239068901402,18023003
67,2008-01-11,45.63153076171875,46.06827429174438,43.83603055781936,45.56682639137165,11629440
68,2008-01-14,46.32709503173828,46.81236477162003,44.984516295651055,45.71242090547368,10264240
69,2008-01-15,44.9197883605957,47.26525754047977,44.547749299302694,47.07115325662308,11558334
70,2008-01-16,43.99778366088867,44.968322812764455,42.881666268987466,44.59628368213072,14834065
71,2008-01-17,45.17861557006836,46.181507032544616,43.221358731315455,44.15954582024081,16169395
72,2008-01-18,43.075767517089844,44.855088987386026,42.70372406295999,44.80655852785548,13254156
73,2008-01-21,35.74820327758789,42.70373433448639,31.138139801726613,42.70373433448639,33202389
74,2008-01-22,32.1572151184082,33.96888964219874,25.541369423077867,32.22191730983701,58755707
75,2008-01-23,35.74820327758789,37.1231338353469,32.674829089656,32.674829089656,28425991
76,2008-01-24,35.8290901184082,38.368669222079895,34.130646081853804,37.67311682755272,29911930
77,2008-01-25,37.67312240600586,37.85105290958271,36.15260862153092,37.527539711858566,12550722
78,2008-01-28,38.0775032043457,38.36866412290287,34.13064154590795,37.15548997230856,13601109
79,2008-01-29,37.4466552734375,38.72453395012439,36.88050727023432,38.174559848984444,7679877
80,2008-01-30,35.376163482666016,37.689281031042924,34.90706778097148,37.52752449775885,9016102
81,2008-01-31,33.06303024291992,35.84524235720176,32.67481516031287,35.748188038059375,41538563
82,2008-02-01,34.211517333984375,34.45415214645339,33.32185635493134,33.62919334526605,9089201
83,2008-02-04,35.974666595458984,36.395234082236584,34.858546791522684,34.858546791522684,12009385
84,2008-02-05,37.09079360961914,37.576063374704376,35.26294503871708,36.039375785267794,14593303
85,2008-02-06,36.76726531982422,37.20400880646452,34.712958808424915,36.07171315335895,12429218
86,2008-02-07,35.03647994995117,37.511356622978276,34.81002120578259,36.26583023910545,11300078
87,2008-02-08,34.13064193725586,35.55409874602265,33.499789616542415,35.262937824126986,13514197
88,2008-02-11,31.72047233581543,34.61591687089913,31.380783079267527,34.61591687089913,15133331
89,2008-02-12,31.154314041137695,32.88510975319275,30.895503159807507,32.67482714621633,10237627
90,2008-02-13,30.701398849487305,32.10867941548859,30.07054878928235,31.704288069977277,10395753
91,2008-02-14,33.386558532714844,33.72624770896333,31.380775661138497,31.380775661138497,12514003
92,2008-02-15,34.3409309387207,34.615918011166286,32.36749972155198,33.25716094021649,12080990
93,2008-02-18,34.146820068359375,35.11736171417577,33.85565911038923,35.11736171417577,6977153
94,2008-02-19,33.774776458740234,34.84237015662831,33.51596553289408,34.76149187942412,7226542
95,2008-02-20,32.93364334106445,33.467441316859514,32.561604122692835,33.45126522172079,5604999
96,2008-02-21,33.16010284423828,33.72625079174727,32.75571145316044,33.467439862664705,3874365
97,2008-02-22,32.73953628540039,32.949818937127326,31.7204686346618,32.060157851574665,2691220
98,2008-02-25,33.014522552490234,33.41891397252705,32.22191580801084,33.12775302768609,6270186
99,2008-02-26,33.143924713134766,33.6130182591669,32.98216816664344,33.32185735306794,7139423
100,2008-02-27,35.08500289916992,36.81579661190456,33.629193996177875,33.629193996177875,43223132
101,2008-02-28,36.07172393798828,36.34671098497127,34.93942794635183,35.424697657053166,35763847
102,2008-02-29,35.55410385131836,36.55699551556865,34.97178192391008,35.84526700898652,16477462
103,2008-03-03,34.065940856933594,35.19823904735402,33.67772552551271,34.00123866735743,10049153
104,2008-03-04,33.19244384765625,34.421793782307454,32.351311298446674,34.29238944980232,11485198
105,2008-03-05,33.80712890625,33.96888546189783,32.38366990017093,33.354209234057876,8581053
106,2008-03-07,32.076332092285156,33.321858417646325,30.733751397135748,33.321858417646325,14251925
107,2008-03-10,31.9625244140625,32.19013091252148,30.125412141756613,32.125100799402254,11713659
108,2008-03-11,34.59627151489258,34.92142436805602,30.95456000047878,31.702409798687572,19665129
109,2008-03-12,33.718353271484375,35.76681632407921,33.39320047599578,35.539209808253894,12262350
110,2008-03-13,29.084930419921875,33.16560158791613,28.28830632877622,32.840448717645735,47000084
111,2008-03-14,31.084613800048828,31.214674032252958,29.296273479283055,29.897804809581473,35798540
112,2008-03-17,29.86530113220215,30.49934884130056,29.23125342310374,30.49934884130056,19211273
113,2008-03-18,30.125415802001953,30.710691301352856,29.328789652980205,29.816518868258687,12632937
114,2008-03-19,30.304243087768555,33.75086073370582,30.10915056598133,31.53982170881067,16449023
115,2008-03-24,30.596893310546875,31.442291675199833,29.930329469772513,31.442291675199833,11636914
116,2008-03-25,31.751174926757812,31.94626525955091,30.82448867946997,31.393506009012228,13232423
117,2008-03-26,31.556079864501953,32.32018967079439,31.214669053071653,31.53982178679897,11448313
118,2008-03-27,32.12510681152344,32.43400376554482,31.084618191641226,31.084618191641226,17425122
119,2008-03-28,32.19013595581055,32.43400277711061,31.344739942644054,32.271424161216004,11599511
120,2008-03-31,31.9625244140625,32.336451423393946,31.539825371162465,32.19013091252148,9914705
121,2008-04-01,32.02755355834961,32.482768746580696,31.621112607295043,32.190129938771435,6034588
122,2008-04-02,32.547813415527344,33.49075816677869,32.19014433658989,32.19014433658989,6087024
123,2008-04-03,32.28768539428711,32.7754146743176,32.0275626705874,32.629096331325236,3883474
124,2008-04-04,32.12510681152344,32.499033890834255,31.507317313648183,32.499033890834255,5906537
125,2008-04-07,31.99504852294922,32.32020137441921,31.62112142070839,32.173883032274496,4088729
126,2008-04-08,31.18216323852539,32.011303366878636,30.954556706547788,31.94627103909903,5753811
127,2008-04-09,31.26345443725586,31.539833036453167,30.905785420548884,31.27971252075779,3776374
128,2008-04-10,31.8812313079834,32.10883777136458,31.10086566065278,31.21466778980186,7075297
129,2008-04-11,32.02755355834961,32.35270631919326,31.702400797505955,32.190129938771435,4012660
130,2008-04-15,32.515281677246094,32.67785804153066,31.27970086766675,31.832460065217674,6362785
131,2008-04-16,32.076332092285156,33.06804858671953,31.94626964747531,32.840442064656784,4725794
132,2008-04-17,33.31190872192383,34.07601638672283,32.206388012198744,32.56405693109754,14831167
133,2008-04-21,33.84841537475586,34.433690879936364,33.4907486030393,33.81590141646362,7639361
134,2008-04-22,34.40117263793945,34.7913577545394,33.49074657942892,33.81589937320654,8814769
135,2008-04-23,34.433692932128906,34.84013397313253,33.97847984823835,34.46620909744271,5265604
136,2008-04-24,33.21436309814453,34.85638501304485,32.921726489782756,34.79135490064038,8801780
137,2008-04-25,33.49074935913086,33.96222050822339,33.03553408700963,33.81590217989587,4095990
138,2008-04-28,33.62080383300781,34.27110936288611,33.490743609065476,33.52325756250941,4708244
139,2008-04-29,34.09228515625,34.41743801899644,33.653330114592684,33.81590654596591,6497143
140,2008-04-30,34.319881439208984,34.75883855446801,34.141049182331834,34.433685789115636,6331377
141,2008-05-02,34.628787994384766,35.60424656266784,34.56375565909875,34.840136468812524,5658418
142,2008-05-05,34.46621322631836,35.27909540570473,34.23860445202295,35.084002800618386,7642293
143,2008-05-06,34.17355728149414,34.85637885379226,33.97846697875392,34.189815357993226,5061166
144,2008-05-07,33.68583679199219,34.36865853810751,33.16559364717035,34.14105202443024,4303106
145,2008-05-08,33.27939224243164,33.62080307897742,33.08430191089353,33.42571054235604,3642073
146,2008-05-09,33.08430099487305,33.94595489674671,32.580313793458004,32.840436433389954,8621761
147,2008-05-12,33.08430099487305,33.32816555635615,32.352705105340554,33.08430099487305,4890395
148,2008-05-13,33.18185806274414,33.4257227198226,32.90547944110567,33.23063231721027,5056766
149,2008-05-14,33.230628967285156,33.40946347213149,32.51529315298366,32.51529315298366,2982486
150,2008-05-15,33.24688720703125,33.62081209658402,32.51529330610151,32.51529330610151,2646760
151,2008-05-16,33.50700378417969,33.604550067199064,33.10056277583529,33.49074790791279,4422288
152,2008-05-20,33.44198226928711,33.572044748475676,33.100571293407846,33.165603635544215,3464912
153,2008-05-21,33.6533203125,34.14104946456039,32.67786200837923,32.67786200837923,3419088
154,2008-05-22,33.198097229003906,33.36067357440901,32.84043059216236,32.84043059216236,3558000
155,2008-05-23,32.64535903930664,33.4582412878376,32.51529876157537,33.003028110693954,4417028
156,2008-05-26,32.401485443115234,32.59657801107832,30.88952355411036,30.88952355411036,2605807
157,2008-05-27,31.426027297973633,32.807926752485876,31.279708973218476,32.45025777634337,3316550
158,2008-05-28,32.58031463623047,32.775404967413536,30.987064803610863,31.539824049587764,4505700
159,2008-05-29,33.1168212890625,33.49074834466589,32.157620937877496,32.92173092556317,11026212
160,2008-05-30,32.060062408447266,33.32815920972763,31.93000221579005,33.19809681198763,4023430
161,2008-06-02,30.69443702697754,32.51529387189863,30.23922171320532,31.86498596578347,4431595
162,2008-06-03,29.5564022064209,30.5643747252976,29.280021399987984,30.23922187306307,6240766
163,2008-06-04,28.645965576171875,29.735225996189758,28.46713111763662,29.42633131603792,5762089
164,2008-06-05,28.597187042236328,28.8085376269598,27.637986987964545,28.61344511876628,9721099
165,2008-06-06,28.288301467895508,29.475110563499175,27.88186044989774,28.450877875094616,6317089
166,2008-06-09,27.898113250732422,28.58093491374915,26.662532348888607,27.963143360285628,6500809
167,2008-06-10,27.703031539916992,27.93064031989949,27.068983865169972,27.638001404958032,6717902
168,2008-06-11,27.833084106445312,28.288297094188003,27.637991565936552,27.963144330062278,2586175
169,2008-06-12,28.02817726135254,28.190753659769697,26.662535955665085,27.47541794775089,3244212
170,2008-06-13,27.849340438842773,28.255781368506277,27.556701646435148,27.979400654301823,4248430
171,2008-06-16,28.82479476928711,29.263749590871736,27.995654943961213,28.093201194896533,4354615
172,2008-06-17,29.68645477294922,29.914061269519383,28.320813588444892,29.231241779808887,4736084
173,2008-06-18,29.653947830200195,30.30425577335362,29.588917697410057,29.588917697410057,5055019
174,2008-06-19,29.0198917388916,29.58890909425712,28.548420656891132,29.068665978115813,4221271
175,2008-06-20,28.353334426879883,29.377567217772313,27.979409534939325,29.263762839311863,3837789
176,2008-06-23,27.361618041992188,28.22327441695282,27.085239442731673,28.125728121002798,4516050
177,2008-06-24,26.516218185424805,27.768057361109438,26.23983742037747,27.361614151593653,5238203
178,2008-06-25,25.784626007080078,26.321127284804984,25.19935048269055,26.012232542930533,3933879
179,2008-06-26,27.247819900512695,28.41837121499597,25.930950222990067,25.930950222990067,18253250
180,2008-06-27,26.044748306274414,26.92266275620914,25.89842996631325,26.337387191280612,6821283
181,2008-06-30,25.524499893188477,26.27235172960972,24.79290613681445,26.02848714415171,4596315
182,2008-07-01,23.719898223876953,25.524496346532032,22.80947012365534,25.524496346532032,6202295
183,2008-07-02,24.760391235351562,25.020513914079466,22.972050851087097,23.736160806397145,5245963
184,2008-07-03,24.110082626342773,24.760388139306396,23.411005081940182,24.54903972962652,4726793
185,2008-07-04,24.435239791870117,24.906710932823394,23.573585713751488,23.736162121327354,4862814
186,2008-07-07,24.97174835205078,25.979723255603805,24.760399842475614,24.760399842475614,5528014
187,2008-07-08,25.703330993652344,26.33737839169838,23.085848806806734,23.085848806806734,8354280
188,2008-07-09,27.491674423217773,27.60547657241413,26.044742797732585,26.044742797732585,6860769
189,2008-07-10,28.694738388061523,29.036149235440252,26.727563700863442,27.49167358761187,7216175
190,2008-07-11,27.329099655151367,29.328788475475324,27.117749013965916,28.971121721681037,6040791
191,2008-07-14,27.34535789489746,28.32081857570163,26.66253828494338,26.66253828494338,5942149
192,2008-07-15,26.207319259643555,26.955171091790756,26.012228915442158,26.66253447294696,3693378
193,2008-07-16,25.491987228393555,26.662538281123897,25.053030032348747,26.207323002802667,6973872
194,2008-07-17,26.7925968170166,26.987689381699056,26.012230968453938,26.012230968453938,5038238
195,2008-07-18,28.288301467895508,28.515907996957527,26.483702906968695,27.280326861227586,5983177
196,2008-07-21,29.881553649902344,30.06038815121704,28.30456150887793,28.776032681373913,8754188
197,2008-07-22,31.10087013244629,31.37724866161819,29.621424600124183,29.88154725499675,12631056
198,2008-07-23,33.295654296875,33.94595988981591,31.89749683103535,32.48277230569887,12798869
199,2008-07-24,32.12510681152344,33.913447384943524,30.12541777964175,30.12541777964175,10764301
200,2008-07-25,32.19013595581055,33.230626749067305,30.97081287472875,31.783694928783284,10710381
201,2008-07-28,31.93001365661621,32.824183865501865,31.572344691028523,32.19013413513427,5533881
202,2008-07-29,30.64565658569336,31.702403136398292,30.401791997069147,31.214673959149863,5145929
203,2008-07-30,31.93001365661621,32.19013413513427,30.92203908456623,30.92203908456623,7354746
204,2008-07-31,30.80823516845703,32.48277345244664,30.401794158520275,32.48277345244664,6006517
205,2008-08-01,31.702409744262695,31.83247220835514,29.26376334972339,30.320510120690425,4699412
206,2008-08-04,31.89750099182129,32.48277654282955,31.068360811649914,31.068360811649914,4301346
207,2008-08-05,33.32817077636719,33.57203537604548,31.70240457342837,32.027557372999425,9161115
208,2008-08-06,32.4827766418457,34.51498189106642,32.25517009494975,34.51498189106642,8616591
209,2008-08-07,32.401485443115234,33.133079265351384,31.39351085044532,31.39351085044532,4809365
210,2008-08-08,31.848726272583008,32.64535021991237,31.734921906500116,32.02755855487951,4883824
211,2008-08-11,32.14136505126953,32.61283621827784,31.897500426428977,32.2551694248953,2714705
212,2008-08-12,31.588611602783203,32.51529823308007,31.34474693218763,32.35271958093216,5801276
213,2008-08-13,31.718666076660156,32.02756082856367,30.970814115941693,31.21467874193138,2754609
214,2008-08-14,30.954557418823242,31.86498356768288,30.889525089547217,31.539830741637658,2566362
215,2008-08-18,30.596893310546875,31.539835774511722,30.304256602443047,30.889530018650703,2963058
216,2008-08-19,30.027868270874023,30.726945901707083,29.410076634127957,30.548113627598763,2941144
217,2008-08-20,30.369272232055664,30.613136774029083,30.157921639295548,30.239209819953356,3319410
218,2008-08-21,30.04412078857422,30.548107971126843,29.686451896418653,30.23921110740925,4138486
219,2008-08-22,29.735231399536133,31.084616918157714,28.971123599792904,31.084616918157714,4139879
220,2008-08-25,30.060396194458008,30.46683734934088,29.84904547086828,30.46683734934088,2034227
221,2008-08-26,30.109161376953125,30.206707672871634,29.556401973526754,29.751492360279883,1489491
222,2008-08-27,29.50762367248535,30.483082087600543,29.34504726996615,30.271733646359017,4297168
223,2008-08-28,29.06867218017578,29.914068251184442,28.69474508667631,29.588915407315607,7382078
224,2008-08-29,30.27173614501953,30.385540518209936,29.458854065327408,29.58891431604464,2219080
225,2008-09-01,30.255348205566406,30.386393730068086,29.649257655722195,30.206204467536963,3417069
226,2008-09-02,31.84429931640625,31.97534489219098,30.206216288361464,30.468309661720202,5030404
227,2008-09-04,31.17267417907715,31.7460022486107,30.910580902932686,31.483908972466242,2813325
228,2008-09-05,30.484676361083984,30.82867361053491,30.14067911163306,30.795911121334544,3330688
229,2008-09-08,32.090003967285156,33.384087058626505,31.778766909116385,32.1063829941035,8377948
230,2008-09-09,32.20466232299805,32.4667555869958,31.46752626776031,32.089998047478524,3737279
231,2008-09-10,31.926198959350586,32.46676466224414,31.61496187159898,32.04086326692156,3847698
232,2008-09-11,31.074392318725586,31.778765992413735,30.828680262073156,31.778765992413735,2567354
233,2008-09-12,31.385623931884766,32.23742652976112,30.87781862245034,31.287338674931576,6093354
234,2008-09-15,29.403553009033203,30.71401747003226,28.51898994221664,30.2389745472779,6770268
235,2008-09-16,29.976879119873047,30.238972438149997,27.847374519279686,28.25689463477841,4654621
236,2008-09-17,29.20697784423828,30.402775496601635,28.83021806671574,30.402775496601635,4674190
237,2008-09-18,29.14145851135254,29.714786690195726,27.044716346013015,28.830223658624018,6603710
238,2008-09-19,30.910581588745117,31.074389612246254,29.48545089556984,29.829448189279926,9821730
239,2008-09-22,30.238975524902344,33.08923759715529,29.993263430521164,31.77877087199994,4162514
240,2008-09-23,29.878597259521484,30.550210769986204,29.32165028320528,29.878597259521484,6569683
241,2008-09-24,30.566587448120117,30.894203528917508,29.583739205727962,29.976878058327078,5730103
242,2008-09-25,29.616500854492188,30.77953835237855,28.912124967873474,30.64849059073874,10926783
243,2008-09-26,29.14145851135254,29.78031168806606,28.633655330379685,29.78031168806606,4967945
244,2008-09-29,28.060317993164062,29.976870232410498,27.51975026789853,29.976870232410498,7859964
245,2008-09-30,28.10946273803711,29.157833599164334,26.536905335452058,26.536905335452058,6616439
246,2008-10-01,29.043163299560547,29.321635536774917,27.896505200119645,28.469835360734074,3743739
247,2008-10-03,29.45269012451172,29.813066437030187,28.666410291966155,29.19059684699653,4681406
248,2008-10-06,28.84659767150879,29.48544846616853,28.256888391135053,29.12507217723171,5560277
249,2008-10-07,29.796689987182617,30.435543148275464,28.830222953693074,28.830222953693074,9928258
250,2008-10-08,29.567354202270508,29.813066231663072,27.552514228178413,28.79745784324689,9985473
251,2008-10-10,29.387163162231445,30.058776446382975,27.208517521859367,29.452688143544435,9025179
252,2008-10-13,29.976879119873047,30.20620994019457,29.338028184052803,29.53459872820772,6805621
253,2008-10-14,29.256118774414062,31.090769442774114,29.02678799631616,30.140681616670783,5099383
254,2008-10-15,29.01041603088379,29.63288580224946,28.69918114520095,29.092320065105014,5495022
255,2008-10-16,27.896512985229492,28.600888839717147,27.35594738076635,28.600888839717147,6651066
256,2008-10-17,25.799772262573242,28.666412884485155,25.423012447763043,28.469844574912972,5586092
257,2008-10-20,26.09463119506836,27.126623363898428,25.275590849229797,25.898062845140583,7922965
258,2008-10-21,26.307573318481445,27.68356014780731,25.55405603377328,26.356714832397675,8047276
259,2008-10-22,24.866064071655273,26.242051042831445,24.620352033167084,26.045482745114015,5408099
260,2008-10-23,23.653886795043945,24.47292698112551,23.293508224452577,24.24359617338041,6641370
261,2008-10-24,20.590673446655273,23.26074328398695,20.312198923934975,22.933127243981176,9905588
262,2008-10-27,19.00173568725586,20.31219991095784,17.03603935170289,20.213914649822478,12878172
263,2008-10-29,21.507999420166016,22.86760513648626,19.65696740794797,21.62266370438506,13094201
264,2008-10-31,22.883989334106445,23.588365264229108,21.753714262268705,22.63827726536829,8097887
265,2008-11-03,23.588367462158203,24.21083720558014,22.769324934925045,24.178074704646765,4951148
266,2008-11-04,24.62035369873047,24.816924231534408,23.146081368067,23.260745660712058,4515828
267,2008-11-05,23.71940803527832,25.816152109445646,23.26074422759083,25.816152109445646,6145587
268,2008-11-06,22.933128356933594,24.489306844271354,22.458085520228927,23.260744412838687,4896229
269,2008-11-07,24.71864128112793,25.455777515525114,22.605515631758205,22.76932368384647,8250147
270,2008-11-10,25.275588989257812,25.848917189154918,24.718642039429852,25.48853857478972,3775177
271,2008-11-11,24.980730056762695,26.029100954732485,24.40740197892735,25.39025011235937,8900004
272,2008-11-12,23.93235206604004,25.52129044707306,23.637498574737517,25.52129044707306,5705390
273,2008-11-14,23.85045623779297,24.898829503129843,23.555602645534975,23.719410690520263,4038880
274,2008-11-17,24.833301544189453,25.652343893163174,22.605511953888055,25.652343893163174,5361538
275,2008-11-18,23.49007225036621,24.767773697975972,23.03140854015105,24.767773697975972,6392448
276,2008-11-19,22.916746139526367,24.325495428053177,22.6218903972087,23.588359404941407,5606729
277,2008-11-20,22.671035766601562,23.096934833235448,21.704566689178016,22.933126816287515,5080395
278,2008-11-21,24.112546920776367,24.866064289774197,21.950280074397988,22.523608169232862,8350092
279,2008-11-24,24.71864128112793,25.11178016178198,23.49008089046595,24.83330558451637,5420119
280,2008-11-25,24.112546920776367,25.27558435751339,23.915978621334688,24.980730797456594,5453771
281,2008-11-26,24.653114318847656,25.02987188596619,23.670266173193884,24.37463978886368,5246053
282,2008-11-27,24.653114318847656,24.653114318847656,24.653114318847656,24.653114318847656,0
283,2008-11-28,24.259967803955078,24.735012744494625,23.29350112336652,23.91597280809957,8464961
284,2008-12-01,24.063404083251953,25.685103018310322,23.965118828020564,24.73501740191326,5733003
285,2008-12-02,23.85045623779297,24.112549554127188,23.096938786502893,23.883218735505547,5879324
286,2008-12-03,24.571203231811523,24.882437943962284,23.342643403489127,24.079779300482564,6430656
287,2008-12-04,25.750629425048828,25.881677191164098,21.786473936812392,21.786473936812392,4648185
288,2008-12-05,25.439388275146484,26.667948279903268,24.587585783133164,24.587585783133164,5338962
289,2008-12-08,25.504915237426758,26.340336622800425,24.407402785243644,26.12738707557061,11709287
290,2008-12-10,25.095386505126953,26.70070595499986,24.73501030177509,26.70070595499986,11172070
291,2008-12-11,24.816925048828125,25.537679989864642,24.423783970272964,25.537679989864642,9867592
292,2008-12-12,24.04702377319336,24.325498303558113,23.52283720607919,24.210831797692972,9847702
293,2008-12-15,24.440166473388672,24.980734373255668,24.24359814580976,24.86606784915964,5741641
294,2008-12-16,25.373876571655273,25.685111464071014,23.260750665603354,24.571217463281258,9183505
295,2008-12-17,25.341108322143555,26.045484205031613,24.6694949349391,26.045484205031613,8720755
296,2008-12-18,26.09463119506836,26.373105801369125,24.76778539045206,24.76778539045206,12640018
297,2008-12-19,27.3559513092041,27.68356741272311,26.061868144661787,26.864527153925582,10050607
298,2008-12-22,27.372329711914062,27.601660516168334,26.42224177744826,26.42224177744826,6524631
299,2008-12-23,26.815383911132812,27.634424185379586,26.61881557838695,27.192143770359692,5151765
300,2008-12-24,26.356719970703125,27.17576017423621,22.114089938970757,22.114089938970757,13318746
301,2008-12-26,26.405860900878906,27.79822921559963,25.717868478443055,27.79822921559963,5480531
302,2008-12-29,26.962812423706055,27.175762002233366,25.88167883796141,26.700719096587825,3418418
303,2008-12-30,26.913665771484375,27.355948352141723,25.914436319406093,26.897284523721392,4868199
304,2008-12-31,27.241281509399414,27.650801589567017,26.63519312382454,27.650801589567017,4396180
305,2009-01-02,27.634422302246094,28.09308615764224,27.1102378955218,28.09308615764224,3976548
306,2009-01-05,27.011953353881836,28.093086915746955,26.667956008498997,28.093086915746955,4505326
